,ID,Pun,Sense Key 1,Sense Key 2,Sentence
610,hom_1050_8,Love,love%1:12:00::,love%1:23:00::,Tennis players don ' t marry because Love means Nothing to them . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
611,hom_1052_18,crop,crop%1:20:00::,crop%1:06:00::,I ' ve planted part of a riding whip . I ' m hoping for a nice crop . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
612,hom_1053_2,Coming,coming%1:04:01::,coming%1:04:02::;come%2:38:04::;come%2:38:00::,' Coming ready or not ! ’ – Jesus . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
613,hom_1054_4,turfed,turf%1:17:00::,turf_out%2:35:00::,The seed company turfed out my idea for ready made lawn . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
614,hom_1056_43,look,look_into%2:31:00::,look%2:39:00::,"An old lady once asked the dispatcher of a local trucking company if they could ship an antique mirror to her sister in Toronto . The dispatcher says , ' I don ' t know madam , I ' d have to look into it first ' . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
615,hom_1057_9,pine,pine%1:20:00::,pine_away%2:30:00::,"OLD TREE SURGEONS never die , they just pine away . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
616,hom_1058_9,delivery,delivery%1:04:04::,delivery%1:10:00::,"My mailman should be a comedian , his delivery is perfect ! nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
617,hom_1060_15,sentence,sentence%1:10:00::,sentence%1:04:00::,"If a judge loves the sound of his own voice , expect a long sentence . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
618,hom_1061_13,spectacles,spectacle%1:04:00::,spectacles%1:06:00::,Two monocles were making love in front of a window and made spectacles of themselves . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
619,hom_1062_9,withdrawal,withdrawal%1:04:03::,withdrawal%1:04:02::,Whenever I go near my bank I get withdrawal symptoms . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
620,hom_1063_13,taking,take_off%2:41:00::,take_off%2:38:01::,For a chronically absent employee : It seemed her career was just taking off . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
621,hom_1065_14,play,play%2:36:03::,play%2:33:01::;play%2:29:00::;play%2:33:07::,A rock band set up on the exchange floor . They wanted to play the stock market . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
622,hom_1066_15,breaking,break%2:30:10::;break%2:30:00::;breaking%1:04:00::,break%2:32:05::,Back when the news was written on clay tablets there was a lot of breaking news . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
623,hom_1067_16,serve,serve%2:33:01::,serve%2:34:00::,When there ' s a sale on tennis balls it ' s first come first serve . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
624,hom_1071_18,standards,standard%1:09:00::,standard%1:06:01::,"She was only a Flag - waver ' s daughter , but she ' d let her standards down for anyone . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
625,hom_1072_17,hardened,hardened%5:00:02:hard:01,hardened%5:00:05:hard:02,"When the thief fell in the wet cement and broke both legs , he became a hardened criminal . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
626,hom_1073_17,volume,volume%1:07:03::,volume%1:07:02::,I was fired from my job selling amplifiers . I didn ' t achieve the sufficient volume of sales . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
627,hom_1074_12,hooked,hooked%5:00:00:addicted:00,hook%2:35:01::,Did you hear about the compulsive fisherman ? He was really hooked on it . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
628,hom_1078_8,monumental,monumental%3:01:00::,monumental%5:00:00:significant:00,The unveiling of the statue was a monumental occasion . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
629,hom_1079_13,grain,grain%1:20:01::,grain%1:07:00::,You won ' t often catch loggers or farmers going against the grain . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
630,hom_1082_12,core,core%1:15:00::,core%1:09:00::,An apple farmer with poor yields has to get to the core of the problem . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
631,hom_1084_12,space,space%1:25:00::;space%1:10:01::;space%1:15:00::,space%1:15:01::,An astronomy column in the newspaper would have a lot of space devoted to it . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
632,hom_1085_10,flying,fly%2:38:05::,fly%2:38:02::,"When the plane hit turbulence , the passengers went flying . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
633,hom_1086_7,putting,put_down%2:38:00::,put_down%2:37:00::,"Gravity , it ' s always putting everyone down . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
634,hom_1090_18,rage,rage%1:12:00::,rage%1:09:00::,Did you hear about that new drug that makes people angry ? It ' s all the rage now . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
635,hom_1091_1,Honor,honor%2:41:01::,honor%2:40:00::,Honor your mother and father rather than major credit cards . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
636,hom_1092_12,heart,by_heart%4:02:00::,heart%1:25:00::,"She memorized just what kind of locket she wanted , by heart . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
637,hom_1093_12,circulation,circulation%1:19:00::,circulation%1:04:00::,He was a Red Cross donor until he went out of circulation . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
638,hom_1100_13,snags,snag%1:17:00::,snag%1:09:00::,She wanted to be a weaver but there were always too many snags . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
639,hom_1101_21,bloomers,bloomer%1:20:00::,bloomers%1:06:00::,Eve showed up one morning wearing flowers instead of a fig leaf . She was the first woman to wear bloomers . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
640,hom_1102_13,moles,mole%1:07:00::,mole%1:05:00::,The dermatologist was an avid gardener but he had a problem with moles . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
641,hom_1103_8,walked,walk%2:33:01::,walk%2:38:05::,A dog who played baseball always got walked . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
642,hom_1107_22,relief,relief%1:12:00::,relief_map%1:06:00::,"If you breathe heavily on the map , it will reveal topography , ' he said , with a sigh of relief . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
643,hom_1109_4,itching,itch%2:39:00::,itch%2:37:00::,Alergy sufferers are itching to get through the hay fever season . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
644,hom_1111_3,miss,miss%2:37:00::,miss%2:35:00::,I still miss my ex - husband . But my aim is improving . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
645,hom_1114_5,foundation,foundation%1:24:00::,foundation%1:06:00::,Geology class is the foundation of a decent education . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
646,hom_1116_16,cavity,cavity%1:22:00::,cavity%1:08:00::,"She was only a Dentist ' s daughter , but everybody wanted to fill her cavity . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
647,hom_1117_7,dead,dead%3:00:01::,dead%5:00:00:insensitive:02,Sin enough and you will become dead to it . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
648,hom_1119_44,mature,mature%3:00:02::,mature%3:00:06::,"I walked past a gang of youths yesterday and one of them threw a piece of cheese at me , which hit me on the back of the head . I turned round and shouted , ' ' That ' s not very mature ! ' ' nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
649,hom_1122_14,hives,hives%1:26:00::,hive%1:17:00::,My coach got stung by a bee . The next day he had hives . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
650,hom_1123_18,hardest,hard%3:00:06::,hard%3:00:01::,My friend asked me to carve a sculpture out of a large rock . It was the hardest thing I ' ve ever had to make ! nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
651,hom_1124_10,balance,balance%1:21:00::;balance%1:21:01::,balance%1:26:00::,"Old accountants never die , they just lose their balance . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
652,hom_1126_6,calves,calf%1:05:00::,calf%1:08:00::,During branding cowboys have sore calves . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
653,hom_1130_14,drill,drill%1:04:00::,drill%1:06:00::,I ' ve been to the dentist several times so I know the drill . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
654,hom_1132_12,roots,root%1:20:00::,roots%1:26:00::,A gardener who moved back to his home town rediscovered his roots . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
655,hom_1133_10,current,current%1:19:01::,current%3:00:00::,Ampere was worried he wasn ' t up to current research . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
656,hom_1135_12,pool,pool%1:06:00::,pool%1:14:01::,Our country ' s olympic swimming program has quite a talent pool . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
657,hom_1136_16,concentration,concentration%1:07:02::,concentration%1:09:00::,There was a guy who was fired from the orange juice factory for lack of concentration . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
